produit,categorie,fournisseur,telephone_fournisseur,whatsapp_fournisseur,email_fournisseur,prix_fcfa,lien_produit_source,photo_locale
Téléviseur Hisense 50″ A4Q HD \| Smart TV FHD (VIDAA U),Téléviseurs,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,175 000,https://www.electromenager-dakar.com/produit/televiseur-hisense-50-a6k-uhd-smart-4k/,Televiseur_Hisense_50′′_A4Q_HD_Smart_TV_FHD_(VIDAA_U).webp
Téléviseur LG 50″ UP7550PVG – Smart TV – UHD 4K,Téléviseurs,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,267 000,https://www.electromenager-dakar.com/produit/televiseur-lg-50-up7550pvg-smart-tv-uhd-4k/,Televiseur_LG_50′′_UP7550PVG_–_Smart_TV_–_UHD_4K.webp
Téléviseur Astech 43″ 43GT – Smart TV,Téléviseurs,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,135 000,https://www.electromenager-dakar.com/produit/televiseur-astech-qled-43-43gt3026-smart-tv/,Televiseur_Astech_43′′_43GT_–_Smart_TV.webp
Ordinateur portable hybride 2 en 1 Dell Latitude 3190 – 128Go – 8Go RAM- 11.6″,Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,110 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-hybride-2-en-1-dell-latitude-3190-128go-8go-ram-11-6/,Ordinateur_portable_hybride_2_en_1_Dell_Latitude_3190_–_128Go_–_8Go_RAM-_11.6′′.webp
Ordinateur portable Dell Latitude 5400 8ème génération i5- 14″- 256Go- 8Go (avec capteur d’empreinte digitale),Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,210 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-dell-latitude-5400-8eme-generation-14-256go-8go-avec-capteur-dempreinte-digitale/,Ordinateur_portable_Dell_Latitude_5400_8eme_generation_i5-_14′′-_256Go-_8Go_(avec_capteur_d’empreinte_digitale).webp
"Ordinateur Portable Hp Elite X2 G8 Core i5 11ème Génération 12,3″- 256Go -Ram 16Go",Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,325 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-hp-elite-x2-g8-core-i5-11eme-generation-123-256go-ram-16go/,"Ordinateur_Portable_Hp_Elite_X2_G8_Core_i5_11eme_Generation_12,3′′-_256Go_-Ram_16Go.webp"
Ordinateur portable HP EliteBook 840 11ème génération – 256Go – RAM 16Go – 14″,Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,520 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-hp-elitebook-840-g8-11eme-generation-256go-ram-16go-14/,Ordinateur_portable_HP_EliteBook_840_11eme_generation_–_256Go_–_RAM_16Go_–_14′′.webp
Ordinateur portable Lenovo ThinkPad Yoga X380 8ème génération – 256Go SSD – RAM 8Go – Écran 13.3″ Full HD,Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,300 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-lenovo-thinkpad-yoga-x380-8eme-generation-256go-ssd-ram-8go-ecran-13-3-full-hd/,Ordinateur_portable_Lenovo_ThinkPad_Yoga_X380_8eme_generation_–_256Go_SSD_–_RAM_8Go_–_Ecran_13.3′′_Full_HD.webp
"Ordinateur Portable Hp Elitebook 830 G6 Core i7 8ème Génération 13,3″- 256Go -Ram 16Go",Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,240 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-hp-elitebook-830-g6-core-i7-8eme-generation-133-256go-ram-16go/,"Ordinateur_Portable_Hp_Elitebook_830_G6_Core_i7_8eme_Generation_13,3′′-_256Go_-Ram_16Go.webp"
Ordinateur Portable Hp EliteBook 850 G6 8ème génération Ram 16Go – 15.6 pouces,Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,189 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-hp-elitebook-850-g6-8eme-generation-ram-16go-15-6-pouces/,Ordinateur_Portable_Hp_EliteBook_850_G6_8eme_generation_Ram_16Go_–_15.6_pouces.webp
"Ordinateur portable Microsoft Surface Laptop 3-10ᵉG – 256Go- Ram 16Go 13,5 pouces",Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,295 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-microsoft-surface-laptop-3-10%e1%b5%89g-256go-ram-16go-135-pouces/,"Ordinateur_portable_Microsoft_Surface_Laptop_3-10eG_–_256Go-_Ram_16Go_13,5_pouces.webp"
Ordinateur portable Dell Latitude 5440 14″ – 256Go+16Go – intel core 5,Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,600 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-dell-latitude-5440-14-256go16go-intel-core-5/,Ordinateur_portable_Dell_Latitude_5440_14′′_–_256Go+16Go_–_intel_core_5.webp
Ordinateur portable Lenovo ThinkPad T14 Ryzen 7 Pro 4750U 10ème génération – SSD 256Go – RAM 16Go – Écran tactile Full HD 14″,Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,250 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-lenovo-thinkpad-t14-ryzen-7-pro-4750u-10eme-generation-ssd-256go-ram-16go-ecran-tactile-full-hd-14/,Ordinateur_portable_Lenovo_ThinkPad_T14_Ryzen_7_Pro_4750U_10eme_generation_–_SSD_256Go_–_RAM_16Go_–_Ecran_tactile_Full_HD_14′′.webp
Ordinateur Portable HP EliteBook 840 8ème Génération 256Go – 8Go Ram – 14″,Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,195 000,https://www.electromenager-dakar.com/produit/ordinateur-portable-hp-elitebook-840-8eme-generation-256go-8go-ram-14/,Ordinateur_Portable_HP_EliteBook_840_8eme_Generation_256Go_–_8Go_Ram_–_14′′.webp
"MacBook Pro Touch Bar 2017 13 pouces Core i7 – Performance Apple, Écran Retina et Sécurité Touch ID",Informatique,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,350 000,https://www.electromenager-dakar.com/produit/macbook-pro-touch-bar-2017-13-pouces-core-i7-performance-apple-ecran-retina-et-securite-touch-id/,"MacBook_Pro_Touch_Bar_2017_13_pouces_Core_i7_–_Performance_Apple,_Ecran_Retina_et_Securite_Touch_ID.webp"
Split TCL SPTCL12 – 12000 BTU 1.5CV,Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,155 000,https://www.electromenager-dakar.com/produit/split-tcl-12000-btu-1-5cv/,Split_TCL_SPTCL12_–_12000_BTU_1.5CV.webp
Split Midea MSAG-18CRN1-18000 BTU,Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,294 000,https://www.electromenager-dakar.com/produit/split-midea-18000-btu-gaz-r410/,Split_Midea_MSAG-18CRN1-18000_BTU.webp
Split Midea MSAG-12CRN1 – 12000 BTU,Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,216 000,https://www.electromenager-dakar.com/produit/split-midea-msag-12crn1-12000-btu-1-5cv-gaz-r410/,Split_Midea_MSAG-09CRN1_–_9000BTU.webp
Split Hisense AS-12CR4S – 12000 BTU,Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,165 000,https://www.electromenager-dakar.com/produit/split-hisense-as-12cr4s-12000-btu/,Split_Hisense_AS-12CR4S_–_12000_BTU.webp
Split Midea MSAG-09CRN1 – 9000BTU,Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,192 000,https://www.electromenager-dakar.com/produit/split-midea-msag-09crn1-9000btu-1-25cv/,Split_Midea_MSAG-09CRN1_–_9000BTU.webp
Split Astech 9000BTU 1.25CV/AST -09RB41-MA,Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,140 000,https://www.electromenager-dakar.com/produit/split-astech-9000-btu/,Split_Astech_9000BTU_1.25CVAST_-09RB41-MA.webp
Split Sharp AH/AU-A12CTMP 12000 BTU-Inverter,Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,240 000,https://www.electromenager-dakar.com/produit/split-sharp-plasmacluster-ah-x12zmvp-12000-btu-inverter/,Split_Sharp_AHAU-A12CTMP_12000_BTU-Inverter.webp
Split LG S4U-Q12JAQAL – 12000 BTU – Dual Inverter,Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,312 000,https://www.electromenager-dakar.com/produit/split-lg-s4-q12jaql-12000-btu-dual-inverter/,Split_LG_S4U-Q12JAQAL_–_12000_BTU_–_Dual_Inverter.webp
Split DENVEL MSAF-12CRN1 – 12000BTU,Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,155 000,https://www.electromenager-dakar.com/produit/split-denvel-msaf-12crn1-12000btu/,Split_DENVEL_MSAF-12CRN1_–_12000BTU.webp
Split Astech 12VTF111 – 12000 BTU – (Inverter – Wifi),Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,222 000,https://www.electromenager-dakar.com/produit/split-astech-inverter-wifi-12vtf111-12000-btu-15cv/,Split_Astech_12VTF111_–_12000_BTU_–_(Inverter_–_Wifi).png
"Split Astech ASW 12 AU – 12000 BTU 1,5CV",Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,168 000,https://www.electromenager-dakar.com/produit/split-astech-12000-btu/,"Split_Astech_ASW_12_AU_–_12000_BTU_1,5CV.webp"
Split TCL TAC-09CSD/ZDG21 – 9000 BTU (R32),Climatisation,Electromenager-Dakar.com,+221 78 432 12 25,https://wa.me/221784321225,contact@electromenager-dakar.com,5 138 000,https://www.electromenager-dakar.com/produit/split-tcl-9000-btu-1-25cv/,Split_TCL_TAC-09CSDZDG21_–_9000_BTU_(R32).webp
Montre connectée Modio WP01 – Smartwatch,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,10 300,https://promo.sn/produit/montre-connectee-modio-wp01-smartwatch/,Montre_connectee_Modio_WP01_–_Smartwatch.webp
TECNO Spark 50 Pro 128 Go – 8 Go RAM – Ecran 6.78″,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,157 900,https://promo.sn/produit/tecno-spark-50-pro-128-go-8-go-ram-ecran-6-78/,TECNO_Spark_50_Pro_128_Go_–_8_Go_RAM_–_Ecran_6.78′′.webp
itel A200 – Smartphone 4G 6.75 120Hz 5000mAh IP65,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,59 900,https://promo.sn/produit/itel-a200-smartphone-4g-6-75-120hz-5000mah-ip65/,itel_A200_–_Smartphone_4G_6.75_120Hz_5000mAh_IP65.webp
"Watch Tecno WO3 – Montre Connectée, Suivi d’Activité",Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,14 900,https://promo.sn/produit/watch-tecno-wo3-montre-connectee-suivi-dactivite/,"Watch_Tecno_WN01_–_Montre_Connectee,_Suivi_d’Activite.webp"
"Watch Tecno WN01 – Montre Connectée, Suivi d’Activité",Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,23 900,https://promo.sn/produit/watch-tecno-wn01-montre-connectee-suivi-dactivite/,"Watch_Tecno_WN01_–_Montre_Connectee,_Suivi_d’Activite.webp"
Speaker Tecno S5 – Enceinte Bluetooth Portable,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,21 900,https://promo.sn/produit/speaker-tecno-s5-enceinte-bluetooth-portable/,Speaker_Tecno_S5_–_Enceinte_Bluetooth_Portable.webp
Speaker Tecno S3 – Enceinte Bluetooth Portable,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,12 900,https://promo.sn/produit/speaker-tecno-s3-enceinte-bluetooth-portable/,Speaker_Tecno_S3_–_Enceinte_Bluetooth_Portable.webp
Ecouteur Tecno 31C – Ecouteurs Filaires Confortables,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,2 500,https://promo.sn/produit/ecouteur-tecno-31c-ecouteurs-filaires-confortables/,Ecouteur_Tecno_31C_–_Ecouteurs_Filaires_Confortables.webp
Cable Tecno CC01 – Câble de Charge et Transfert de Données,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,2 900,https://promo.sn/produit/cable-tecno-cc01-cable-de-charge-et-transfert-de-donnees/,Cable_Tecno_TCD-M13_–_Cable_de_Charge_et_Transfert_de_Donnees.webp
Cable Tecno TCD-C11 – Câble USB-C de Charge et Transfert de Données,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,2 500,https://promo.sn/produit/cable-tecno-tcd-c11-cable-usb-c-de-charge-et-transfert-de-donnees/,Cable_Tecno_TCD-M13_–_Cable_de_Charge_et_Transfert_de_Donnees.webp
Cable Tecno TCD-M13 – Câble de Charge et Transfert de Données,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,1 900,https://promo.sn/produit/cable-tecno-tcd-m13-cable-de-charge-et-transfert-de-donnees/,Cable_Tecno_TCD-M13_–_Cable_de_Charge_et_Transfert_de_Donnees.webp
Power Bank Tecno S101Q 10000mAh – Batterie Externe Compacte,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,10 900,https://promo.sn/produit/power-bank-tecno-s101q-10000mah-batterie-externe-compacte/,Power_Bank_Tecno_PDC2_20000mAh_–_Batterie_Externe_Grande_Capacite.webp
Power Bank Tecno PDC2 20000mAh – Batterie Externe Grande Capacité,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,19 900,https://promo.sn/produit/power-bank-tecno-pdc2-20000mah-batterie-externe-grande-capacite/,Power_Bank_Tecno_PDC2_20000mAh_–_Batterie_Externe_Grande_Capacite.webp
Chargeur Tecno XCU32-M13 – Charge Rapide,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,3 500,https://promo.sn/produit/chargeur-tecno-xcu32-m13-charge-rapide/,Chargeur_Tecno_E20D_–_Charge_Rapide.png
Chargeur Tecno E01S – Charge Rapide,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,3 900,https://promo.sn/produit/chargeur-tecno-e01s-charge-rapide/,Chargeur_Tecno_E20D_–_Charge_Rapide.png
Chargeur Tecno E20D – Charge Rapide,Téléphones,Promo.sn,+221 77 254 06 66,https://wa.me/221772540666,,7 900,https://promo.sn/produit/chargeur-tecno-e20d-charge-rapide/,Chargeur_Tecno_E20D_–_Charge_Rapide.png
