Nom,Categorie,Prix_achat_fcfa,Prix_vente_fcfa,Prix_original_fcfa,Stock,Description,Image_url,Images,Marque,Etat,Region,Vendeur,Telephone
Tablette CIDÉA CM524 ULTRA – 256 Go – RAM 8 Go,Ordinateurs & Tablettes,34000,40100,,5,"La Tablette CIDÉA CM524 ULTRA – 256 Go – RAM 8 Go est conçue pour offrir des performances optimales et une grande capacité de stockage. Grâce à ses 8 Go de RAM, elle garantit une navigation fluide, un multitâche rapide et une excellente réactivité des applications. Avec ses 256 Go de stockage interne, vous disposez d’un espace généreux pour sauvegarder photos, vidéos, documents professionnels et applications sans contrainte. Son design moderne et portable la rend idéale pour une utilisation à la maison, au bureau ou en déplacement.",https://www.soumari.com/wp-content/uploads/2026/02/Tablette-CIDEA-CM524-ULTRA-%E2%80%93-256-Go-%E2%80%93-RAM-8-GoV-300x300.webp,,,Neuf,Dakar,,
Tablette cidéa CM524 – 256 Go – RAM 8 Go,Ordinateurs & Tablettes,34000,40100,,5,"La Tablette Cidéa CM524 – 256 Go – RAM 8 Go est conçue pour offrir performance et confort d’utilisation au quotidien. Grâce à ses 8 Go de RAM, elle assure une navigation fluide, un multitâche rapide et une excellente réactivité des applications. Avec ses 256 Go de stockage interne, vous bénéficiez d’un espace généreux pour enregistrer vos vidéos, photos, applications et documents professionnels. Elle convient parfaitement aux étudiants, professionnels et amateurs de divertissement.",https://www.soumari.com/wp-content/uploads/2026/02/Tablette-cidea-CM524-256-Go-RAM-8-Go--300x300.webp,,,Neuf,Dakar,,
Tablette CIDEA CM526 – 256 Go – RAM 8 Go,Ordinateurs & Tablettes,34000,40100,,5,"La Tablette CIDEA CM526 256 Go – RAM 8 Go est conçue pour offrir performance, fluidité et grande capacité de stockage. Grâce à ses 8 Go de RAM, elle garantit une utilisation rapide et sans ralentissement, même en multitâche. Avec ses 256 Go de stockage interne, vous pouvez enregistrer vos applications, vidéos, photos et documents sans vous soucier de l’espace disponible. Elle est idéale pour le travail, les études, les visioconférences et le divertissement (films, jeux, réseaux sociaux).",https://www.soumari.com/wp-content/uploads/2026/02/Tablette-CIDEA-CM526-256-Go-RAM-8-Go-300x300.webp,,,Neuf,Dakar,,
Tablette Atouch – A40 256 Go – RAM 8 Go,Ordinateurs & Tablettes,22000,26000,,5,"La Tablette Atouch A40 – 256 Go – RAM 8 Go est conçue pour offrir une expérience fluide et polyvalente. Grâce à sa mémoire RAM de 8 Go, elle assure un excellent multitâche, une navigation rapide et une utilisation confortable des applications éducatives et multimédias. Avec ses 256 Go de stockage interne, la tablette Atouch A40 permet de stocker un grand nombre de vidéos, jeux, applications, documents et contenus éducatifs sans contrainte d’espace. Son design moderne et ergonomique la rend facile à utiliser aussi bien par les enfants que par les adultes.",https://www.soumari.com/wp-content/uploads/2026/01/Tablette-Atouch-A40-256GB-RAM-8_jpg-300x300.webp,,,Neuf,Dakar,,
Tablette Atouch Q43 – 256 Go – RAM 8 Go,Ordinateurs & Tablettes,21000,24800,,5,"La Tablette Atouch Q43 – 256 Go – RAM 8 Go est conçue pour répondre aux besoins des utilisateurs exigeants. Grâce à sa mémoire RAM de 8 Go, elle garantit une navigation fluide, un multitâche efficace et une utilisation confortable des applications. Avec ses 256 Go de stockage interne, cette tablette offre un espace généreux pour stocker vidéos, photos, documents, applications et contenus multimédias sans contrainte. Son design moderne et ergonomique permet une prise en main agréable, idéale pour une utilisation prolongée.",https://www.soumari.com/wp-content/uploads/2026/01/Tablette-Atouch-Q43-256-Go-RAM-8-GoV-1-300x300.webp,,,Neuf,Dakar,,
Tablette Cidéa Cm86 – 256 Go – Ram 8 Go,Ordinateurs & Tablettes,19900,23500,,5,"La Tablette Cidéa CM86 est conçue pour offrir performance et polyvalence, que ce soit pour les professionnels, les étudiants ou les loisirs numériques. Grâce à sa grande capacité de stockage de 256 Go, vous pourrez stocker toutes vos applications, documents, vidéos et photos sans compromis. Sa RAM de 8 Go garantit un multitâche fluide et rapide, idéal pour les applications gourmandes en ressources.",https://www.soumari.com/wp-content/uploads/2025/12/Tablette-Cidea-Cm86-256-Go-Ram-8-Go-300x300.webp,,,Neuf,Dakar,,
Tablette Cidéa Cm88 – 256 Go – Ram 8 Go,Ordinateurs & Tablettes,19900,23500,,5,"La Cidéa CM88 est une tablette polyvalente conçue pour répondre aux usages modernes : apprentissage, visionnage de vidéos, réseaux sociaux, jeux éducatifs, bureautique et navigation. Grâce à ses 8 Go de RAM, elle offre une fluidité exceptionnelle même en multitâche. Son grand stockage interne de 256 Go garantit assez d’espace pour enregistrer photos, vidéos, applications et documents sans se soucier de la mémoire.",https://www.soumari.com/wp-content/uploads/2025/12/Tablette-Cidea-Cm88-256-Go-Ram-8-Go-300x300.webp,,,Neuf,Dakar,,
Tablette Cidéa Cm78 – 256 Go – Ram 8 Go,Ordinateurs & Tablettes,19900,23500,,5,"La Cidéa CM78 est une tablette polyvalente conçue pour offrir puissance et fluidité. Avec ses 8 Go de RAM, elle garantit une navigation sans ralentissement, même avec plusieurs applications ouvertes. Son grand stockage de 256 Go vous permet de télécharger vidéos, cours, jeux et documents sans contraintes.",https://www.soumari.com/wp-content/uploads/2025/12/Tablette-Cidea-Cm78-256-Go-Ram-8-Gov-300x300.webp,,,Neuf,Dakar,,
Tablette Atouch WE6 – 256 Go – RAM 8 Go,Ordinateurs & Tablettes,19900,23500,,5,"La tablette Atouch WE6 est spécialement conçue pour les enfants, combinant sécurité, résistance et performance. Équipée d’un écran 7 pouces avec technologie Unbreakable Touch Screen, elle résiste aux chocs du quotidien. Son processeur Android 16.0 offre une utilisation fluide, idéal pour les jeux éducatifs, YouTube Kids, Netflix et les applications du Play Store. Avec 8 Go de RAM et 256 Go de stockage, votre enfant bénéficie d’une grande capacité pour installer des jeux, dessins animés, fichiers scolaires et vidéos. Sa batterie de 5000 mAh assure une autonomie longue durée pour les voyages, sorties ou journées d’apprentissage.",https://www.soumari.com/wp-content/uploads/2025/12/Tablette-Atouch-WE6-256-Go-RAM-8-Go-v-300x300.webp,,,Neuf,Dakar,,
Tablette Atouch S-TAB PRO – 512 Go – RAM 8Go,Ordinateurs & Tablettes,60900,68200,,5,"La Tablette Atouch S-Tab Pro offre une expérience haut de gamme avec son grand écran 12 pouces, idéal pour le multitâche, les cours en ligne, les films et les jeux. Equipée de 8 Go de RAM et d’un énorme stockage 512 Go, elle garantit rapidité, fluidité et assez d’espace pour toutes vos applications. Son écran incassable, son Android 14, sa batterie 12000 mAh, et sa connexion 5G en font une tablette complète et moderne. Avec sa double caméra (8 MP à l’avant / 16 MP à l’arrière), elle permet des visio-conférences claires et des photos améliorées.",https://www.soumari.com/wp-content/uploads/2025/12/Tablette-Atouch-S-TAB-PRO-512-Go-RAM-8Go--300x300.webp,,,Neuf,Dakar,,
Tablette S-T1 – 512 Go – ram 8 Go,Ordinateurs & Tablettes,47500,56100,,5,"La tablette S-T1 512 Go / 8 Go RAM est conçue pour offrir une performance polyvalente et un confort d’usage optimal, que ce soit pour le divertissement, le travail, les études ou la navigation. Grâce à sa grande mémoire RAM (8 Go), elle garantit une exécution fluide des applications multitâches, sans ralentissement, même avec des apps lourdes ou de multiples onglets ouverts.",https://www.soumari.com/wp-content/uploads/2025/12/Tablette-S-T1-512-Go-ram-8-Go-1-300x300.webp,,,Neuf,Dakar,,
Tablette Redmi PAD SE 64gb Ram 4,Ordinateurs & Tablettes,61000,68300,,5,"La **Tablette Redmi Pad SE** est un appareil polyvalent qui allie élégance et performance pour un usage quotidien. Équipée d’une mémoire interne de **64 Go** et de **4 Go de RAM**, elle offre une fluidité optimale pour la navigation, le streaming et l’utilisation des applications courantes. Son grand écran immersif garantit un confort visuel idéal pour le travail comme pour les loisirs, tandis que sa conception fine et moderne la rend pratique à transporter partout. C’est le compagnon parfait pour les étudiants, les professionnels et toute personne recherchant une tablette performante à prix accessible.",https://www.soumari.com/wp-content/uploads/2025/08/Tablette-Redmi-PAD-SE-64gb-Ram-4-300x300.jpg,,,Neuf,Dakar,,
Tablette Redmi PAD 2 256gb ram 8gb,Ordinateurs & Tablettes,145000,162400,,5,"La **Redmi Pad 2** est une tablette moderne et performante, idéale pour le divertissement comme pour le travail. Dotée d’une mémoire vive de **8 Go de RAM**, elle assure une fluidité exceptionnelle même lors du multitâche intensif. Avec sa grande capacité de stockage de **256 Go**, vous pouvez enregistrer confortablement vos applications, documents, photos et vidéos sans craindre de manquer d’espace. Son design élégant et fin en fait un appareil pratique et agréable à utiliser au quotidien, tandis que son écran immersif garantit une excellente expérience visuelle pour regarder des films, lire ou naviguer sur internet.",https://www.soumari.com/wp-content/uploads/2025/08/Tablette-Redmi-PAD-2-128gb-Ram-4gb-300x300.jpg,,,Neuf,Dakar,,
Tablette Redmi PAD 2 128gb Ram 4gb,Ordinateurs & Tablettes,125000,140000,,5,"La **Redmi Pad 2** est une tablette élégante et performante, conçue pour offrir une expérience fluide au quotidien. Dotée d’une mémoire interne de **128 Go**, elle vous permet de stocker facilement vos applications, photos, vidéos et documents, tandis que sa **RAM de 4 Go** assure une navigation rapide et sans ralentissement. Son grand écran immersif est idéal pour regarder des films, lire ou travailler confortablement, et sa batterie de longue durée garantit une utilisation prolongée sans interruption. Pratique et polyvalente, la Redmi Pad 2 convient aussi bien pour le divertissement que pour la productivité.",https://www.soumari.com/wp-content/uploads/2025/08/Tablette-Redmi-PAD-2-128gb-Ram-4gb-300x300.jpg,,,Neuf,Dakar,,
Tablette Itel Vistatab 64GB Ram 4,Ordinateurs & Tablettes,50000,56000,,5,"###### ChatGPT a dit : La tablette **Itel Vistatab** est un appareil polyvalent conçu pour répondre aux besoins quotidiens en matière de divertissement, de navigation et de productivité. Dotée d’une **mémoire interne de 64 Go** et de **4 Go de RAM**, elle offre une expérience fluide pour les applications, les vidéos et le multitâche. Son design compact et moderne permet une prise en main confortable, idéale pour une utilisation à la maison, à l’école ou en déplacement. C’est un excellent choix pour ceux qui recherchent une tablette abordable, performante et pratique.",https://www.soumari.com/wp-content/uploads/2025/07/Tablette-Itel-Vistatab-64GB-Ram-4-300x300.jpg,,,Neuf,Dakar,,
Tablette Cidéa CM528 128GB RAM 6,Ordinateurs & Tablettes,35500,41900,,5,"La tablette **Cidéa CM528** est un appareil performant et polyvalent, idéal pour une utilisation quotidienne. Elle est équipée d’un **espace de stockage de 128 Go**, vous permettant de sauvegarder facilement vos applications, photos, vidéos et documents. Grâce à sa **mémoire RAM de 6 Go**, elle assure une navigation fluide et rapide, même en multitâche.",https://www.soumari.com/wp-content/uploads/2025/06/Tablette-Cidea-CM528-128GB-RAM-6-3-300x300.jpg,,,Neuf,Dakar,,
Tablette Doyda S28 Ultra 512GB RAM 12,Ordinateurs & Tablettes,58500,65500,,5,"La **tablette Doyda S28 Ultra** est un appareil performant et élégant, doté d’un grand écran de **12 pouces** offrant un confort visuel optimal pour le travail, les loisirs ou le visionnage de contenus multimédias. Avec une impressionnante **mémoire RAM de 512 Go**, elle assure une fluidité exceptionnelle même lors de l’utilisation d’applications exigeantes ou du multitâche intensif. Conçue pour répondre aux besoins des utilisateurs les plus exigeants, cette tablette combine puissance, capacité de stockage et design moderne, faisant d’elle un outil idéal aussi bien pour les professionnels que pour les passionnés de technologie.",https://www.soumari.com/wp-content/uploads/2025/06/Tablette-Doyda-S28-Ultra-512GB-RAM-12-2-300x300.jpg,,,Neuf,Dakar,,
Tablette Atouch S15 256gb ram 8,Ordinateurs & Tablettes,31500,37200,,5,"La **tablette Atouch S15** est un appareil polyvalent doté d’un grand espace de stockage de **256 Go** et d’une **mémoire RAM de 8 Go**, offrant ainsi des performances fluides pour le multitâche, les jeux, et les applications exigeantes. Son **écran de 8 pouces** garantit une expérience visuelle confortable, idéale pour la lecture, le visionnage de vidéos ou la navigation internet. Compacte et légère, elle est parfaite pour une utilisation quotidienne, que ce soit à la maison, à l’école ou en déplacement. Cette tablette combine puissance, praticité et élégance, tout en restant accessible.",https://www.soumari.com/wp-content/uploads/2025/06/Tablette-Atouch-S15-256gb-ram-300x300.jpg,,,Neuf,Dakar,,
Tablette Cidéa CM516-128Go- RAM 6 Go,Ordinateurs & Tablettes,29000,34200,,5,"La **Tablette Cidéa CM516** est un appareil performant conçu pour une utilisation fluide et efficace. Équipée de **6 Go de RAM** et de **128 Go de stockage interne**, elle offre une bonne capacité pour le multitâche et le stockage de fichiers, applications et médias. Son écran tactile haute résolution garantit une expérience visuelle immersive, idéale pour le travail, le divertissement et la navigation. Avec une batterie longue durée et un design moderne, elle convient aussi bien aux professionnels qu’aux étudiants. De plus, ses options de connectivité avancées assurent une utilisation pratique et polyvalente au quotidien.",https://www.soumari.com/wp-content/uploads/2025/03/Tablette-Cidea-CM516-128GB-RAM-6-300x300.jpeg,,,Neuf,Dakar,,
Tablette Atouch Apad 256GB RAM 8,Ordinateurs & Tablettes,32000,37800,,5,"La **Tablette Atouch Apad 256GB, 8GB RAM, 8″** est un appareil performant conçu pour une utilisation fluide et réactive. Dotée de **8 Go de RAM**, elle assure un multitâche efficace et une exécution rapide des applications. Son espace de stockage de **256 Go** permet de conserver une grande quantité de fichiers, photos, vidéos et applications sans contrainte. Son écran **8 pouces** offre une bonne résolution pour une expérience visuelle agréable, que ce soit pour le travail, le divertissement ou l’apprentissage. Compacte et légère, elle est idéale pour une utilisation mobile et s’adapte aux besoins des étudiants comme des professionnels.",https://www.soumari.com/wp-content/uploads/2025/03/Tablette-Atouch-Apad-256GB-RAM-8--300x300.jpeg,,,Neuf,Dakar,,
Tablette Cidea – CM8300 Plus – 1To – RAM 8 Go,Ordinateurs & Tablettes,56000,62700,,5,"La **Tablette Cidea CM8300 Plus** est un appareil performant conçu pour une utilisation polyvalente, que ce soit pour le travail, le divertissement ou l’apprentissage. Elle est équipée d’une capacité de **1 To de RAM**, offrant ainsi une fluidité exceptionnelle pour le multitâche et l’exécution d’applications gourmandes en ressources. Son écran large et lumineux garantit une expérience visuelle immersive, tandis que sa batterie longue durée assure une autonomie prolongée. Avec un design élégant et une connectivité avancée, la Cidea CM8300 Plus est un choix idéal pour les utilisateurs exigeants à la recherche d’une tablette puissante et efficace.",https://www.soumari.com/wp-content/uploads/2025/03/WhatsApp-Image-2025-03-08-at-03.29.32-300x300.jpeg,,,Neuf,Dakar,,
